VARIETY,FIBER,MSTWT,POPN,TRS_TON,TCA,T_SPACRE
2012658,12.38041601,2.034028918,41677.26967,256.7020821,42.38638587,10880.6735
2012659,12.14427827,2.180430501,38906.20691,257.9339926,42.41614011,10940.56437
2012660,11.98278523,2.387393736,38288.74799,257.7899597,45.70515856,11782.33098
2012661,12.32394789,2.199172679,38419.84136,262.9408782,42.24593273,11108.18265
2012662,12.10257675,2.152398391,40622.79031,257.9627028,43.71821425,11277.66871
2012663,11.89886721,2.086636851,46684.64992,262.1284106,48.70695545,12767.47682
2012664,11.57784903,2.205489729,41652.59416,257.7470718,45.9321843,11838.88601
2012665,11.86836237,2.462469077,43387.47089,265.4634301,53.4201527,14181.09697
2012666,12.25173813,2.346707792,37984.71349,250.2025388,44.56951156,11151.40495
2012667,12.10014565,2.004770802,39997.12617,258.6222345,40.09253535,10368.82108
2012668,12.1594812,2.420360822,42598.37399,258.5424875,51.55171774,13328.30934
2012669,11.90128858,2.22894944,38451.26896,252.2863849,42.85296721,10811.22018
2012670,12.27650973,2.356316661,43017.31893,259.4465145,50.68121265,13149.06397
2012671,12.47694727,2.028519396,38861.3062,256.0748102,39.41545669,10093.30559
2012672,11.83141417,2.391632122,41941.23777,267.7860645,50.15400574,13430.54382
2012673,11.5787894,2.088658433,38794.10337,254.8173028,40.51381558,10323.62121
2012674,12.64382103,2.449432787,42519.36187,264.3944963,52.07415952,13768.12118
2012675,12.25955202,2.256305781,39234.72551,258.6616672,44.26276899,11449.08162
2012676,11.73321499,2.24713293,39294.85294,261.8211135,44.15037901,11559.50139
2012677,11.84064991,2.324897877,36660.59732,259.1698464,42.61607244,11044.80095
2013234,12.27185461,1.949831439,39273.88272,249.5884344,38.28872563,9556.423085
2013235,11.79711067,2.266809404,35602.26444,216.9227761,40.35177392,8753.218819
2013236,12.21503829,2.244663084,35932.59122,240.551591,40.32828051,9701.032039
2013237,11.787834,2.313794449,32515.0234,227.1435341,37.61654033,8544.35391
2013238,12.08946,2.293217337,35862.2152,222.0832237,41.11992682,9132.045906
2013239,12.32112894,2.158095198,38173.57733,217.2534441,41.19110696,8948.909854
2013240,12.15634087,2.213244079,34823.74291,240.0024133,38.5367214,9248.906137
2013241,11.90673759,2.262401825,32892.0794,237.6029767,37.20755023,8840.624691
2013242,12.21455982,2.178760549,37081.40478,245.9424965,40.39575092,9935.031829
2013243,11.82534126,2.214049978,36158.8775,245.9205486,40.02878097,9843.899775
2013244,11.73472741,2.196963742,36515.5471,218.8930211,40.1116665,8780.163861
2013245,11.79442854,2.124164369,36807.73521,238.556667,39.09283982,9325.857571
2013246,11.98272737,2.102595464,37425.02037,241.3310112,39.34483904,9495.12979
2013247,12.21827721,2.408559597,35107.65502,216.7094386,42.27943971,9162.353645
2013248,11.07327423,2.399571979,31739.84918,219.7943546,38.08102636,8369.99461
2013249,11.98460392,2.224697215,38985.45733,207.5787315,43.36541917,9001.738703
2013250,12.71212228,2.108740405,37902.59482,236.6383717,39.96336658,9456.865994
2013251,12.15579045,2.195138474,32744.65176,261.5732347,35.93952245,9400.81714
2013252,12.16146145,2.105706686,38877.78259,214.6790078,40.93260337,8787.370678
2013253,12.07948667,2.364818982,36409.24604,214.5204951,43.05063808,9235.244195
2013254,12.01550999,2.029936189,37275.08381,238.542608,37.83302079,9024.787447
2013255,11.83823621,2.238500985,34031.7181,216.7469057,38.09001724,8255.893376
2013256,12.45723686,2.084432687,37543.40247,238.4906362,39.12834764,9331.744523
2013257,12.00622241,2.132536142,36393.63683,250.1264114,38.80537294,9706.248676
2013258,12.41307906,2.180956384,37455.68943,231.4947074,40.84461249,9455.311617
2013259,12.20675648,2.084283469,36070.8958,237.9061518,37.59098591,8943.126801
2013260,12.21875358,2.031048459,38661.422,248.3980418,39.26161079,9752.507238
2013261,12.23195023,2.256599659,35871.37898,217.0511164,40.47367079,8784.855429
2013262,12.5656279,2.179806907,38386.8051,217.3638167,41.83791145,9094.048115
2013263,12.41594337,2.092726077,38591.96443,247.5984448,40.38120516,9998.323597
2013700,11.4259942,2.131392344,40284.28838,256.0393616,42.93081192,10991.97768
2013701,12.52345525,2.390552605,36705.78905,256.1245062,43.87355982,11237.09384
2013702,11.7884759,2.425586814,42854.01317,262.6980792,51.97306464,13653.22425
2013703,11.93501295,2.176773306,38598.14473,255.8078112,42.00970555,10746.41083
2013704,12.10123667,2.249493637,44334.68265,264.4824575,49.86529326,13188.49531
2013705,12.53694278,2.168010429,40696.30031,260.9729947,44.11500175,11512.82412
2013706,12.43641158,2.129076664,44925.04208,258.2717859,47.82442936,12351.70078
2013707,12.47148353,2.254064207,39340.10993,256.2048734,44.33756685,11359.5007
2013708,12.414911,2.164389286,33331.03767,271.8129295,36.07067041,9804.474594
2013709,12.21679214,2.143011939,46019.75806,262.1227244,49.31044548,12925.38831
2013710,11.99196977,2.133023929,39945.0788,261.0695697,42.60190446,11122.06087
2013711,11.80658015,2.192247687,38486.15426,260.1571297,42.18559133,10974.88235
2013712,12.17167723,2.174366355,46298.58305,260.2114724,50.33504063,13097.75504
2013713,11.57174463,2.20187969,38959.525,260.2156998,42.89209341,11161.1961
2013714,11.61210766,2.231240614,38393.86894,260.1107358,42.83297985,11141.31791
2013715,11.64543458,2.197588729,39242.05353,258.7368797,43.11894727,11156.46187
2013716,12.15459871,2.199830057,45351.41539,266.8301974,49.88270335,13310.21158
2013717,11.75945097,2.357360064,43310.08706,261.663031,51.0487348,13357.56668
2013718,12.39597018,2.478740292,40960.31876,262.6699922,50.76499624,13334.44117
2013719,12.4149972,2.291143291,43318.67247,264.1315858,49.6246429,13107.43562
2013720,11.48847267,2.089842136,39569.88652,262.5770126,41.34740808,10856.87889
2013721,12.06053403,2.195045708,39154.5449,260.176735,42.97300787,11180.57688
2013722,11.99092865,2.164547075,46298.58305,267.4192032,50.10773126,13399.76957
2013723,10.77707137,2.096136669,39966.94675,264.0344097,41.88809132,11059.89746
2013724,12.08935651,2.259590823,43712.55055,264.5041779,49.38623904,13062.86656
2013725,12.26937092,2.295920486,45165.66526,263.1647408,51.84838807,13644.66761
2013726,11.46294351,1.946452313,39815.0553,265.5790312,38.74905324,10290.93602
2013727,12.5843596,2.094754224,46126.9969,261.2539244,48.3123608,12621.79386
2013728,12.5745875,2.294888565,45143.80479,257.735418,51.8000007,13350.69483
2013729,12.35765162,2.380609891,42318.15953,257.8585242,50.37151457,12988.72441
2013730,12.12211856,2.245217733,37546.08549,258.2402465,42.14956847,10884.71495
2013731,11.60328902,2.011457978,41767.30269,259.8672835,42.00658711,10916.13768
2013732,12.14353031,2.164770882,46012.66965,264.6611059,49.80344373,13181.0345
2013733,12.15848101,2.135084747,39738.88949,261.6178219,42.42294841,11098.59936
2013734,12.24009548,2.302788372,38272.86284,256.7480368,44.06715176,11314.1547
2013735,12.51143555,2.27073741,44328.32421,259.6057418,50.32899205,13065.69532
2013736,11.72232079,2.249829204,39404.89329,250.812495,44.32713985,11117.80054
2013737,11.26744105,2.032947934,38757.10358,266.0805414,39.39558683,10482.39907
2013738,11.51275901,2.01656022,38435.80162,263.8184253,38.75405429,10224.03358
2013739,11.52278445,1.958406783,30454.77578,265.7657922,29.82141973,7925.513239
2013740,11.49219963,2.03822284,35160.44925,271.9351236,35.83241536,9744.092301
2013741,12.51145938,2.230162503,45307.1183,258.6638897,50.52111818,13067.98894
2013742,11.91199902,2.215346935,38080.84885,256.33262,42.18114589,10812.40364
2013743,12.40393711,2.260331323,43608.72287,263.1059559,49.28508113,12967.19838
2013744,12.59581253,2.241240305,45004.49681,262.5687979,50.43294608,13242.11803
2013745,11.52367455,2.160177292,38993.23652,257.1103342,42.11615204,10828.49793
2013746,12.4041807,2.287924845,45932.72485,260.0098446,52.54531119,13662.2982
2013747,12.28802875,2.161513449,39695.79138,261.6767104,42.90149347,11226.32168
2013748,12.07274549,2.257142378,37888.24151,256.6775854,42.75957777,10975.42517
2013749,11.96267477,2.232324901,38324.24465,258.5967858,42.77608282,11061.75753
2013750,12.00091912,2.313364493,43022.31628,263.6988839,49.76314944,13122.48697
2013751,11.5232655,2.170616775,39505.33469,256.8760075,42.87547109,11013.67983
2013752,12.24411399,2.319784853,38005.40346,254.0259487,44.08217964,11198.0175
2013753,12.71471802,2.236692862,45049.98757,260.1823997,50.38149282,13108.3777
2013754,11.68234775,2.389493202,36853.77168,259.4975254,44.03091845,11425.91438
2013755,11.47979333,1.958368452,40083.05625,265.3037622,39.24869641,10412.82682
2013756,11.41346119,2.023107794,40807.96279,259.6241889,41.27945379,10717.14471
2013757,11.91099277,2.232073522,44850.56774,260.1664898,50.05488235,13022.60304
2013758,11.05406547,2.134191436,31738.79305,263.6749559,33.86833016,8930.230461
2013759,12.37270087,2.338465752,43842.60517,254.9778757,51.26221533,13070.73077
2013760,12.70749616,2.431319293,41689.80617,261.424672,50.68061503,13249.16316
2013761,11.99475646,2.201500416,39735.08351,258.5947339,43.73840144,11310.52028
2013762,11.73368852,2.223167535,38078.1551,260.3067553,42.32705911,11018.01942
2013763,11.90863579,2.169914127,38795.93351,257.3917923,42.0919221,10834.11527
2013764,12.6241448,2.411016451,42222.62286,256.5654642,50.89971916,13059.11007
2013765,11.6975271,2.275465795,37656.30846,262.3769504,42.84282093,11240.9687
2013766,11.76090093,2.394035678,36258.14677,246.8464521,43.40164849,10713.54295
2013767,11.72249598,2.227105728,38124.91695,258.2991705,42.45411046,10965.86152
2013768,12.91573753,2.24154964,46393.6574,256.1513428,51.99684302,13319.06116
2013769,10.82228524,2.174381066,40143.19846,261.0169949,43.64330533,11391.6444
2013770,12.29145716,2.186033436,39947.91918,255.7446441,43.66374351,11166.76854
2013771,11.13733516,2.10555479,39668.72354,261.8109787,41.76233543,10933.83791
2013772,11.67414083,2.24101471,38755.53454,257.3787953,43.4258615,11176.89592
2013773,12.41356445,2.207380969,45363.29335,262.7841178,50.06703522,13156.82168
2013774,11.87486774,2.207809291,37397.21943,261.0397804,41.28296426,10776.49592
2013775,11.38389554,1.927391899,40221.72928,263.5604297,38.76151759,10216.00223
2013776,12.73863286,2.373192161,43728.53948,257.3029108,51.88811355,13350.96265
2013777,12.04376347,2.250337716,36370.11489,261.4463466,40.92252064,10699.04351
2013778,11.80317978,2.207532551,38670.63878,264.5347177,42.68334694,11291.22713
2013779,12.20950732,2.361859462,43252.92859,252.7801049,51.07866932,12911.67139
2013780,12.8214815,2.31968561,46097.91341,251.7334063,53.46633319,13459.26218
2013781,12.98962099,2.279945404,45246.57312,255.6348178,51.57985822,13185.60766
2013782,12.72026365,2.164770513,45371.44288,257.2937784,49.10938084,12635.53815
2013783,12.53296196,2.240753538,45803.98093,253.2797447,51.31771616,12997.73805
2013784,12.83174562,2.249305567,46145.61397,261.9436851,51.8977932,13594.2992
2013785,12.72711612,2.343369425,45472.87457,254.8647824,53.27987197,13579.16298
2013786,12.83072165,2.156737432,47875.05453,251.4770839,51.62696108,12982.99762
2014264,11.14378008,2.181954186,34609.56949,261.1349564,37.75824751,9859.998318
2014265,11.5219328,2.062774658,37425.85009,267.0477184,38.60054756,10308.18815
2014266,11.25933177,2.169669528,36873.24119,259.088476,40.0013739,10363.895
2014267,11.42980287,2.005332181,30040.23346,265.9326647,30.12032344,8009.977874
2014268,10.817425,2.114867062,38407.68017,227.3858442,40.61356886,9234.950641
2014269,11.63643166,2.237220718,36329.78354,229.2485443,40.63887221,9316.402296
2014270,11.33807855,2.105071469,35378.59439,258.6835764,37.23723483,9632.661082
2014271,11.98055431,2.062199985,36879.1724,269.0977464,38.02611439,10232.74169
2014272,11.81518938,2.325669287,35448.15941,220.4104199,41.22034781,9085.394169
2014273,11.99697841,2.039585022,39401.24896,268.2182412,40.18109861,10777.3036
2014274,11.53909769,2.096881068,37139.81157,269.6991619,38.93888388,10501.78435
2014275,11.63043316,2.183340299,36338.75201,256.2797429,39.66993084,10166.59968
2014276,11.562955,2.156665179,35029.49324,256.3082439,37.77344415,9681.645137
2014277,11.17749002,2.184809518,36235.77628,223.8630386,39.58413445,8861.424619
2014278,11.25421237,2.222565248,34723.46646,236.368615,38.58758492,9120.894004
2014279,12.10413562,2.052033032,40966.91649,228.2396593,42.03273293,9593.536643
2014280,11.78248895,2.146644816,36205.04487,235.9089143,38.85968594,9167.346321
2014281,11.95938846,2.262333478,33992.1343,233.0510697,38.45077171,8960.993477
2014282,11.65346322,2.065949609,39185.85718,269.1158256,40.47800316,10893.27124
2014284,10.84200511,2.295226066,35305.9649,232.8527229,40.51758546,9434.6301
2014285,11.51353261,2.121480785,35728.62794,272.1084337,37.89879882,10312.58279
2014286,11.45208036,2.147712135,39299.79376,236.0690445,42.20232198,9962.661826
2014287,11.32832545,2.202087711,36680.24722,231.858227,40.38656082,9363.956386
2014288,11.54359058,2.229554453,34358.45919,268.4064713,38.30202784,10280.51214
2014289,11.58050229,2.100324732,38010.22538,251.9938846,39.91690822,10058.81676
2014290,11.57662338,2.052431637,39019.23318,220.9070425,40.04215432,8845.593885
2014291,11.88791008,2.23397315,35886.21291,223.3825263,40.08441805,8954.158569
2014292,11.35836746,2.339668906,35727.55009,226.5381638,41.79531902,9468.234825
2014293,11.15299178,2.172368724,36158.55088,229.8584865,39.27485252,9027.658157
2014294,11.25446472,1.882156245,40027.17704,252.8912762,37.66870062,9526.085772
2014295,11.14387897,2.185512457,37913.14476,253.514808,41.42982508,10503.07415
2014296,11.48351511,2.153193866,36204.02681,235.9746735,38.97714423,9197.618883
2014297,11.12375058,2.243301908,36133.66279,257.7921421,40.52935734,10448.14985
2014800,10.79689951,2.316030725,36855.13202,270.3389377,42.67880907,11537.74391
2014801,11.99896115,2.328691076,38432.13223,269.7609733,44.74828168,12071.34002
2014802,12.26260574,1.949764985,37032.48378,257.7656519,36.10232009,9305.938073
2014803,11.58141582,2.311964568,36419.68238,273.5492786,42.10050762,11516.56349
2014805,12.22494103,2.105676598,40141.54379,272.0242965,42.26255468,11496.44171
2014806,11.76471344,2.270116823,37148.25436,273.3302553,42.16543858,11525.09009
2014807,11.73473141,2.309778474,43397.05795,252.6798773,50.11879514,12664.01101
2014808,12.53601428,2.338833964,42440.98663,246.4671157,49.6312105,12232.4613
2014809,11.69549111,2.307430677,38145.39225,266.3130855,44.00892413,11720.15238
2014810,12.06694685,2.264235856,43373.58132,252.2935892,49.10400901,12388.62668
2014811,12.03946888,2.153332673,40500.6825,269.3711138,43.60572145,11746.12176
2014812,11.38802748,2.230489676,40806.66034,266.6126274,45.5094173,12133.38532
2014813,11.8228563,2.242773531,38435.82119,267.5502104,43.1014212,11531.79431
2014814,11.95114114,2.037397462,40892.37659,271.3541014,41.65701214,11303.8011
2014815,12.0813751,2.392041144,41117.47044,252.2674587,49.17734051,12405.84272
2014816,11.99505595,2.349369244,41491.02504,249.7794871,48.73886907,12173.96972
2014817,11.88486359,2.276838153,38905.11766,271.7469013,44.29032812,12035.75942
2014818,11.98233049,2.197748878,40118.31723,269.6283132,44.08499334,11886.56239
2014819,11.57902929,2.359238553,37207.29569,274.9832494,43.89044322,12069.13669
2014820,12.36396705,2.185437462,46413.23701,243.7948937,50.71661345,12364.45138
2014821,11.76718833,2.241904216,38637.20071,269.6583121,43.31045158,11679.02327
2014822,12.4565765,2.132832168,46504.61573,245.175349,49.59327019,12159.04733
2014823,11.62258448,2.332819738,37638.62824,271.2239126,43.90206743,11907.2905
2014824,11.52596993,2.227128798,45000.47983,253.038538,50.11093228,12679.99704
2014825,12.24614241,2.368957329,41006.09667,250.3023851,48.57084662,12157.39876
2014826,11.86230325,2.099181773,37885.48668,281.2299602,39.76426155,11182.90169
2014827,11.86209166,2.177841889,38292.59897,276.2667583,41.69761304,11519.66438
2014828,11.30868686,2.34721995,36842.63811,269.9418157,43.23888759,11671.98383
2014829,11.90980016,2.069682029,39650.43972,277.1346967,41.03190127,11371.36351
2014830,11.39012926,2.287660225,37189.47733,280.5435846,42.53844404,11933.88757
2014831,11.60546796,2.098523879,39246.81406,277.8783217,41.18018824,11443.0816
2014832,12.14828723,2.168802232,38452.24082,273.9555843,41.69765286,11423.30485
2014833,12.23530438,2.23490155,45569.5336,246.6877518,50.92171064,12561.76232
2014834,11.76334309,2.139587611,38202.33711,279.5624722,40.8686236,11425.33345
2014835,11.65563925,2.100552095,39429.23365,279.3066042,41.41157967,11566.52769
2014836,11.32701485,1.96203611,39703.44099,282.2679222,38.94979246,10994.27699
2014837,11.54705947,2.22319212,37656.11606,270.939517,41.85839025,11341.09204
2014839,11.75703958,2.266445727,38125.34339,274.3051842,43.20451081,11851.2213
2014841,11.49433363,1.94944328,40704.64323,279.6878973,39.6756966,11096.81216
2014842,12.04206066,2.505867807,41245.16252,244.6489638,51.67746248,12642.83765
2014843,11.51954011,2.175735673,38774.09015,275.6679718,42.18108556,11627.97431
2014844,11.65046924,2.125837034,39326.514,271.1111221,41.80087994,11332.68347
2014846,12.24616355,2.306886128,43488.66167,248.0635792,50.16169517,12443.28964
2014847,11.71180734,2.278835856,45958.70946,249.4043561,52.36617751,13060.35278
2014848,12.3728871,2.351900823,43027.07419,246.0075704,50.5977056,12447.41862
2014849,11.90998535,2.264225668,38671.4903,273.8260258,43.78049048,11988.23772
2014850,12.06280927,2.213588857,45576.70461,243.6465638,50.44404273,12290.51768
2014851,12.00606378,2.344835365,42822.60676,243.4014246,50.20598138,12220.20739
2014852,12.15907211,2.241675942,37047.97823,274.8263848,41.52478075,11412.10537
2014853,11.77482717,2.207475714,38811.25386,266.7604784,42.83745016,11427.3387
2014854,11.9698549,2.231988741,39742.21715,268.3810778,44.35209061,11903.26188
2014855,11.33696909,2.265404046,36765.65001,275.7812175,41.64452614,11484.77812
2014856,11.73530589,2.298930163,44679.94492,244.1266345,51.35803653,12537.86461
2014857,11.3215629,2.1523068,39939.83264,273.5940368,42.98138669,11759.45109
2014858,12.00200449,2.168532987,38637.7723,272.2349072,41.89364189,11404.91171
2014859,11.75931894,2.214408997,37839.99984,269.1705753,41.89661805,11277.33678
2014860,12.01658695,2.489754345,41175.41392,245.4374567,51.25833286,12580.71485
2014861,11.48154343,2.366513599,35171.20749,270.4292011,41.61657041,11254.33589
2014862,11.8360724,2.342916949,42450.35018,247.9678298,49.72882246,12331.14818
2014863,11.87353619,2.154855226,39416.5869,276.6265581,42.46851914,11747.92028
2014864,11.99119361,2.043211188,40763.42042,275.5320751,41.64413833,11474.29585
2014865,11.89974671,2.207925358,39659.61181,270.6528125,43.7827313,11849.91937
2014866,12.30001544,2.279362871,45446.11751,250.2514489,51.79409644,12961.54768
2014867,11.7660074,2.068836371,39421.59393,277.6580422,40.77841366,11322.4545
2014868,11.8049401,2.192999542,39125.44664,272.1801721,42.90104328,11676.81334
2014869,12.11569737,2.311260573,44462.45906,245.4223291,51.3821643,12610.33044
2014870,12.26343337,2.336638903,43331.19602,246.805735,50.62467917,12494.46115
2014871,11.68065481,2.331376787,43598.46931,250.956441,50.82222965,12754.16588
2014872,11.58062645,2.274225664,38256.7505,272.6091397,43.5022419,11859.10874
2014873,11.98640799,2.361841567,44167.68731,242.96712,52.1585399,12672.81022
2014874,11.43905547,2.386283537,37883.91528,269.0427303,45.20088167,12160.96862
2014875,12.30369492,2.37862701,43805.05949,247.8876209,52.09794884,12914.43659
2014876,11.79768262,2.164611632,38501.12288,273.9241559,41.66998922,11414.41662
2014877,12.14127361,2.537342411,42807.59325,245.5976391,54.30876093,13338.10347
2014878,11.68346819,2.054397734,38797.65838,278.34523,39.85291073,11092.8676
2014879,12.01946156,2.220053189,45825.23786,248.8810766,50.86723272,12659.89164
2014880,11.55256762,2.477952078,42801.48397,255.1812056,53.03001307,13532.26267
2014881,11.4337791,2.390901698,42701.53012,250.5122804,51.04758044,12788.04578
2014882,12.14851775,2.271626039,37070.93319,271.4832404,42.10564856,11430.97791
2014883,11.72682728,2.216359677,38302.96841,272.0456175,42.44657735,11547.40535
2014884,12.13988919,2.204046783,39005.96598,271.2801529,42.98548692,11661.10946
2014885,10.50802678,1.956595798,31442.75427,266.3792657,30.76038044,8193.927555
2014886,12.25038817,2.369242034,43311.24827,244.4280224,51.30741497,12540.96998
2014887,12.15416229,2.458060994,43151.70928,248.1725322,53.0347667,13161.77235
2014888,11.88316504,2.412981938,42964.27428,244.0950671,51.83600891,12652.91407
2014889,11.94262895,2.325956689,42406.16975,257.0774286,49.31745709,12678.40505
2014890,11.90947795,2.326958336,38601.58848,270.5361541,44.91214405,12150.35872
2014891,11.50985431,2.3688408,38292.49625,270.0641157,45.35441373,12248.59964
2014892,11.72526515,2.108849325,40366.15581,272.5715677,42.56307022,11601.48278
2014893,12.38318239,2.205025136,44891.48969,248.1574657,49.49343158,12282.16455
2014894,12.54883238,2.35899938,43911.05361,250.1062918,51.79307412,12953.77371
2014895,11.9110068,2.341145873,43603.81094,250.343341,51.04144101,12777.88487
2014896,12.44652274,2.294786169,43535.65726,249.9460262,49.95251207,12485.43189
2014897,11.3170326,2.099411868,38779.97406,282.6299311,40.70756889,11505.17739
2014898,11.76493122,2.447777643,42738.11015,243.2620029,52.30669526,12724.23146
2014899,12.17462264,2.313999164,34705.64493,270.8995264,40.15441668,10877.81246
2014900,12.39855564,2.418460521,42085.88796,246.7565771,50.89152926,12557.81956
2014901,11.86100763,2.273138698,37748.33437,273.6612901,42.90359982,11741.05448
2014902,11.72796476,2.298258914,35330.92124,279.6823503,40.59980234,11355.04814
2014903,12.27896526,2.501757682,39002.27337,250.756225,48.78711851,12233.67367
2014904,11.82422673,2.220173561,46397.4385,243.1840101,51.50518313,12525.23697
2014905,12.1456312,2.416422711,44268.04862,238.7603925,53.48515903,12770.13756
2014906,11.52370616,2.391488839,43810.4028,238.6122234,52.38604466,12499.95059
2014907,11.9866868,2.324288831,44679.94492,239.5641684,51.92454847,12439.26127
2014908,12.62923679,2.437553137,42618.28134,242.1884598,51.94216269,12579.79238
2014909,12.3946398,2.257529995,45028.56203,241.3060273,50.82666471,12264.78054
2014910,12.57486541,2.249400169,46980.22888,250.956441,52.83866739,13260.20392
2014911,12.53631907,2.331979229,44737.12343,245.4676063,52.1630213,12804.33198
2014912,12.72782239,2.312299914,44876.82884,241.6205632,51.88434373,12536.32435
2014913,12.65531738,2.326596462,46212.10826,239.0909642,53.75846379,12853.16294
2014914,12.37420796,2.53770408,38864.00127,250.8163752,49.31266729,12368.42446
2015306,10.67546515,1.959363955,31684.48808,265.3327058,31.04072194,8236.118742
2015307,11.72933264,2.149958544,36168.75179,262.7520265,38.88065847,10215.9718
2015308,11.7543365,2.096798034,36482.49165,262.9146542,38.24820838,10056.01448
2015309,12.15265213,2.259208291,33632.09278,264.9963713,37.99095143,10067.46427
2015310,11.00155103,2.191530298,35476.5707,257.6314237,38.87398978,10015.16133
2015311,11.70145295,2.122196541,37647.97123,270.1188655,39.94819716,10790.7617
2015312,12.12102532,2.415821399,35236.9346,266.4194167,42.56307032,11339.62837
2015313,11.59432201,2.091412585,38214.84086,257.5471326,39.96149955,10291.96962
2015314,11.94060585,2.034790008,37652.06163,261.9114037,38.30701939,10033.04522
2015315,11.66388264,2.15665792,36383.86365,257.5798208,39.23377385,10105.82844
2015316,11.59208234,2.134808616,35332.60407,255.2092376,37.7141738,9625.005541
2015317,11.7990205,2.156578873,37586.84578,261.8356651,40.52949876,10612.06826
2015319,11.90814492,2.140139098,36726.35187,268.0193678,39.29975078,10533.09436
2015320,11.16772682,2.202989037,37420.57971,269.311331,41.21856343,11100.62618
2015322,10.81712593,2.130415129,36449.79172,259.5681921,38.82659386,10078.14877
2015323,11.68975561,2.16379968,36359.93916,262.6344252,39.33781236,10331.46374
2015324,11.95941561,2.203393401,35796.1908,263.549055,39.43654529,10393.46424
2015325,11.9044859,2.228728156,35106.42178,266.0541149,39.12133534,10408.39225
2015326,11.04284711,2.104782701,35491.95415,254.6066891,37.35142556,9509.922795
2015327,11.45002286,2.232694083,32726.67315,267.0622116,36.53432475,9756.937567
2015328,11.19840211,2.037399831,37775.40109,269.3665178,38.4817979,10365.7079
2015329,11.77894014,2.2397238,35597.26524,266.3680973,39.86402109,10618.50345
2015332,11.64255054,2.165336537,36380.34864,257.7625481,39.38784907,10152.71234
2015333,11.24330432,2.018160839,37209.9146,258.1121298,37.54779623,9691.541655
2015334,11.34185123,2.203234537,34783.21336,271.1356597,38.31778849,10389.31886
2015335,12.06693401,2.052452345,35887.87512,257.7500183,36.82907672,9492.695199
2015336,11.93636442,1.974210144,38412.30073,268.7754261,37.91697688,10191.15162
2015337,11.56153895,1.989776007,38594.98444,270.652436,38.39768701,10392.42753
2015338,11.44416151,2.182164924,37963.64797,270.3485654,41.42147049,11198.23512
2015339,11.24994675,1.995343943,40070.66326,258.4117776,39.97737761,10330.62521
2015340,11.2963318,2.147821031,37361.63459,258.9239461,40.12305226,10388.81902
2015341,11.87350072,2.180384029,34800.04335,256.6380702,37.93872936,9736.52229
2015342,11.11106242,1.898482394,39759.35513,259.0874648,37.74121786,9778.276453
2015343,11.5166183,2.15499759,37746.0473,270.7138994,40.67132048,11010.29176
2015344,11.85237175,2.198462817,34744.10368,265.0859536,38.19181003,10124.11238
2015345,11.36941601,2.17502538,34932.39382,263.2257934,37.98942157,9999.795634
2015346,12.0459732,2.224396462,35906.82392,267.4513437,39.93550604,10680.80475
2015347,11.26010761,2.178320752,35871.34528,259.3612241,39.06964791,10133.15171
2015500,11.56283633,2.512699864,38616.35041,263.9846403,48.51564921,12807.38621
2015501,11.73190517,2.190806096,39518.7431,287.8613158,43.28895164,12461.21458
2015502,11.60785501,2.253329536,38981.07433,279.1397859,43.91860307,12259.42946
2015503,12.00171998,2.013806746,38805.08816,285.8009545,39.07297416,11167.09331
2015504,11.95553584,2.3827926,36932.00767,281.0851658,44.00065729,12367.93205
2015505,11.29065282,2.347356219,43789.43886,258.8405865,51.39470582,13303.0358
2015506,12.05970528,2.183818925,39131.95921,279.8115886,42.72855655,11955.94529
2015507,11.81721663,2.391061654,42441.10078,260.209656,50.73964431,13202.94539
2015508,10.2222439,1.921099324,31842.11877,267.4424448,30.58593642,8179.977613
2015509,11.53032377,2.463973122,42937.4229,264.4124461,52.89832798,13986.97629
2015510,11.6276047,2.228071979,38196.49422,286.179339,42.55226923,12177.58028
2015511,11.59104713,2.259817772,38255.31499,283.3131824,43.22502034,12246.21807
2015513,12.01106942,2.257785796,37119.60945,277.7508374,41.90406348,11638.88872
2015514,11.27102079,2.243837839,44543.7601,267.8178338,49.9744872,13384.05891
2015516,12.33952116,2.220579267,43558.54353,267.3268463,48.36259933,12928.62116
2015517,12.17170544,2.460107867,41675.52568,261.1163788,51.26314429,13385.6466
2015518,12.29972046,2.509764048,42791.01527,257.8945385,53.69767585,13848.33733
2015519,11.33516966,2.127758611,39656.81668,283.3692323,42.19006659,11955.36678
2015520,12.06552059,2.474973529,40587.42876,261.543234,50.2264059,13136.37663
2015521,11.8020882,2.409034911,43303.94606,268.1330805,52.16035892,13985.91772
2015522,12.02848781,2.288219566,45081.18966,258.1713556,51.57783012,13315.91832
2015523,11.63837945,2.329031724,43923.26072,262.7355745,51.14933382,13438.74961
2015524,11.70236443,2.287396554,45568.44323,260.1476501,52.11655001,13557.99802
2015525,11.35721086,2.303383045,38236.64026,275.9805909,44.03681444,12153.30607
2015527,11.58021335,2.299315672,45942.90006,266.3619054,52.81861506,14068.86695
2015528,12.27740599,2.229017967,46132.3311,260.5754505,51.41489744,13397.46006
2015529,11.72745695,2.31945292,44816.68124,259.7287454,51.97509108,13499.4252
2015530,11.9072625,2.244063431,46230.90229,258.0668542,51.87253861,13386.58286
2015531,12.02099181,2.332633189,36984.77344,280.9616099,43.13595501,12119.54736
2015533,11.59723221,2.236929028,45820.43793,266.822432,51.24853384,13674.25844
